timestamp_utc,timestamp_local,bidding_zone,price_eur_mwh
2021-11-10T06:00:00+00:00,2021-11-10T07:00:00+01:00,FR,245.97
2021-11-10T06:00:00+00:00,2021-11-10T07:00:00+01:00,NL,204.98
2021-11-10T07:00:00+00:00,2021-11-10T08:00:00+01:00,AT,200.1
2021-11-10T07:00:00+00:00,2021-11-10T08:00:00+01:00,BE,212.8
2021-11-10T07:00:00+00:00,2021-11-10T08:00:00+01:00,CH,247.38
2021-11-10T07:00:00+00:00,2021-11-10T08:00:00+01:00,DE-LU,200.1
2021-11-10T07:00:00+00:00,2021-11-10T08:00:00+01:00,FR,269.68
2021-11-10T07:00:00+00:00,2021-11-10T08:00:00+01:00,NL,200.1
2021-11-10T08:00:00+00:00,2021-11-10T09:00:00+01:00,AT,156.06
2021-11-10T08:00:00+00:00,2021-11-10T09:00:00+01:00,BE,248.8
2021-11-10T08:00:00+00:00,2021-11-10T09:00:00+01:00,CH,234.11
2021-11-10T08:00:00+00:00,2021-11-10T09:00:00+01:00,DE-LU,156.06
2021-11-10T08:00:00+00:00,2021-11-10T09:00:00+01:00,FR,274.05
2021-11-10T08:00:00+00:00,2021-11-10T09:00:00+01:00,NL,156.06
2021-11-10T09:00:00+00:00,2021-11-10T10:00:00+01:00,AT,151.07
2021-11-10T09:00:00+00:00,2021-11-10T10:00:00+01:00,BE,227.9
2021-11-10T09:00:00+00:00,2021-11-10T10:00:00+01:00,CH,221.53
2021-11-10T09:00:00+00:00,2021-11-10T10:00:00+01:00,DE-LU,148.14
2021-11-10T09:00:00+00:00,2021-11-10T10:00:00+01:00,FR,263.0
2021-11-10T09:00:00+00:00,2021-11-10T10:00:00+01:00,NL,148.14
2021-11-10T10:00:00+00:00,2021-11-10T11:00:00+01:00,AT,151.1
2021-11-10T10:00:00+00:00,2021-11-10T11:00:00+01:00,BE,203.1
2021-11-10T10:00:00+00:00,2021-11-10T11:00:00+01:00,CH,221.45
2021-11-10T10:00:00+00:00,2021-11-10T11:00:00+01:00,DE-LU,150.2
2021-11-10T10:00:00+00:00,2021-11-10T11:00:00+01:00,FR,265.51
2021-11-10T10:00:00+00:00,2021-11-10T11:00:00+01:00,NL,150.2
2021-11-10T11:00:00+00:00,2021-11-10T12:00:00+01:00,AT,154.21
2021-11-10T11:00:00+00:00,2021-11-10T12:00:00+01:00,BE,195.3
2021-11-10T11:00:00+00:00,2021-11-10T12:00:00+01:00,CH,214.73
2021-11-10T11:00:00+00:00,2021-11-10T12:00:00+01:00,DE-LU,154.21
2021-11-10T11:00:00+00:00,2021-11-10T12:00:00+01:00,FR,252.24
2021-11-10T11:00:00+00:00,2021-11-10T12:00:00+01:00,NL,154.21
2021-11-10T12:00:00+00:00,2021-11-10T13:00:00+01:00,AT,168.83
2021-11-10T12:00:00+00:00,2021-11-10T13:00:00+01:00,BE,192.5
2021-11-10T12:00:00+00:00,2021-11-10T13:00:00+01:00,CH,219.02
2021-11-10T12:00:00+00:00,2021-11-10T13:00:00+01:00,DE-LU,168.83
2021-11-10T12:00:00+00:00,2021-11-10T13:00:00+01:00,FR,240.0
2021-11-10T12:00:00+00:00,2021-11-10T13:00:00+01:00,NL,168.83
2021-11-10T13:00:00+00:00,2021-11-10T14:00:00+01:00,AT,211.93
2021-11-10T13:00:00+00:00,2021-11-10T14:00:00+01:00,BE,245.52
2021-11-10T13:00:00+00:00,2021-11-10T14:00:00+01:00,CH,215.34
2021-11-10T13:00:00+00:00,2021-11-10T14:00:00+01:00,DE-LU,211.93
2021-11-10T13:00:00+00:00,2021-11-10T14:00:00+01:00,FR,245.52
2021-11-10T13:00:00+00:00,2021-11-10T14:00:00+01:00,NL,211.93
2021-11-10T14:00:00+00:00,2021-11-10T15:00:00+01:00,AT,236.62
2021-11-10T14:00:00+00:00,2021-11-10T15:00:00+01:00,BE,240.6
2021-11-10T14:00:00+00:00,2021-11-10T15:00:00+01:00,CH,228.61
2021-11-10T14:00:00+00:00,2021-11-10T15:00:00+01:00,DE-LU,236.62
2021-11-10T14:00:00+00:00,2021-11-10T15:00:00+01:00,FR,240.6
2021-11-10T14:00:00+00:00,2021-11-10T15:00:00+01:00,NL,236.62
2021-11-10T15:00:00+00:00,2021-11-10T16:00:00+01:00,AT,250.06
2021-11-10T15:00:00+00:00,2021-11-10T16:00:00+01:00,BE,250.06
2021-11-10T15:00:00+00:00,2021-11-10T16:00:00+01:00,CH,249.48
2021-11-10T15:00:00+00:00,2021-11-10T16:00:00+01:00,DE-LU,250.06
2021-11-10T15:00:00+00:00,2021-11-10T16:00:00+01:00,FR,250.06
2021-11-10T15:00:00+00:00,2021-11-10T16:00:00+01:00,NL,250.06
2021-11-10T16:00:00+00:00,2021-11-10T17:00:00+01:00,AT,295.0
2021-11-10T16:00:00+00:00,2021-11-10T17:00:00+01:00,BE,295.0
2021-11-10T16:00:00+00:00,2021-11-10T17:00:00+01:00,CH,288.62
2021-11-10T16:00:00+00:00,2021-11-10T17:00:00+01:00,DE-LU,295.0
2021-11-10T16:00:00+00:00,2021-11-10T17:00:00+01:00,FR,295.0
2021-11-10T16:00:00+00:00,2021-11-10T17:00:00+01:00,NL,295.0
2021-11-10T17:00:00+00:00,2021-11-10T18:00:00+01:00,AT,275.05
2021-11-10T17:00:00+00:00,2021-11-10T18:00:00+01:00,BE,302.8
2021-11-10T17:00:00+00:00,2021-11-10T18:00:00+01:00,CH,301.89
2021-11-10T17:00:00+00:00,2021-11-10T18:00:00+01:00,DE-LU,275.05
2021-11-10T17:00:00+00:00,2021-11-10T18:00:00+01:00,FR,302.8
2021-11-10T17:00:00+00:00,2021-11-10T18:00:00+01:00,NL,275.05
2021-11-10T18:00:00+00:00,2021-11-10T19:00:00+01:00,AT,230.0
2021-11-10T18:00:00+00:00,2021-11-10T19:00:00+01:00,BE,282.5
2021-11-10T18:00:00+00:00,2021-11-10T19:00:00+01:00,CH,276.88
2021-11-10T18:00:00+00:00,2021-11-10T19:00:00+01:00,DE-LU,230.0
2021-11-10T18:00:00+00:00,2021-11-10T19:00:00+01:00,FR,282.5
2021-11-10T18:00:00+00:00,2021-11-10T19:00:00+01:00,NL,230.0
2021-11-10T19:00:00+00:00,2021-11-10T20:00:00+01:00,AT,219.93
2021-11-10T19:00:00+00:00,2021-11-10T20:00:00+01:00,BE,243.77
2021-11-10T19:00:00+00:00,2021-11-10T20:00:00+01:00,CH,227.64
2021-11-10T19:00:00+00:00,2021-11-10T20:00:00+01:00,DE-LU,219.93
2021-11-10T19:00:00+00:00,2021-11-10T20:00:00+01:00,FR,243.77
2021-11-10T19:00:00+00:00,2021-11-10T20:00:00+01:00,NL,219.93
2021-11-10T20:00:00+00:00,2021-11-10T21:00:00+01:00,AT,193.67
2021-11-10T20:00:00+00:00,2021-11-10T21:00:00+01:00,BE,201.5
2021-11-10T20:00:00+00:00,2021-11-10T21:00:00+01:00,CH,203.13
2021-11-10T20:00:00+00:00,2021-11-10T21:00:00+01:00,DE-LU,193.67
2021-11-10T20:00:00+00:00,2021-11-10T21:00:00+01:00,FR,221.41
2021-11-10T20:00:00+00:00,2021-11-10T21:00:00+01:00,NL,193.67
2021-11-10T21:00:00+00:00,2021-11-10T22:00:00+01:00,AT,169.9
2021-11-10T21:00:00+00:00,2021-11-10T22:00:00+01:00,BE,200.0
2021-11-10T21:00:00+00:00,2021-11-10T22:00:00+01:00,CH,188.89
2021-11-10T21:00:00+00:00,2021-11-10T22:00:00+01:00,DE-LU,169.9
2021-11-10T21:00:00+00:00,2021-11-10T22:00:00+01:00,FR,202.0
2021-11-10T21:00:00+00:00,2021-11-10T22:00:00+01:00,NL,169.9
2021-11-10T22:00:00+00:00,2021-11-10T23:00:00+01:00,AT,155.5
2021-11-10T22:00:00+00:00,2021-11-10T23:00:00+01:00,BE,186.97
2021-11-10T22:00:00+00:00,2021-11-10T23:00:00+01:00,CH,181.47
2021-11-10T22:00:00+00:00,2021-11-10T23:00:00+01:00,DE-LU,155.5
2021-11-10T22:00:00+00:00,2021-11-10T23:00:00+01:00,FR,186.97
2021-11-10T22:00:00+00:00,2021-11-10T23:00:00+01:00,NL,155.5
2021-11-10T23:00:00+00:00,2021-11-11T00:00:00+01:00,AT,168.03
2021-11-10T23:00:00+00:00,2021-11-11T00:00:00+01:00,BE,168.03
2021-11-10T23:00:00+00:00,2021-11-11T00:00:00+01:00,CH,167.84
2021-11-10T23:00:00+00:00,2021-11-11T00:00:00+01:00,DE-LU,168.03
2021-11-10T23:00:00+00:00,2021-11-11T00:00:00+01:00,FR,168.03
2021-11-10T23:00:00+00:00,2021-11-11T00:00:00+01:00,NL,168.03
2021-11-11T00:00:00+00:00,2021-11-11T01:00:00+01:00,AT,161.36
2021-11-11T00:00:00+00:00,2021-11-11T01:00:00+01:00,BE,161.36
2021-11-11T00:00:00+00:00,2021-11-11T01:00:00+01:00,CH,163.41
2021-11-11T00:00:00+00:00,2021-11-11T01:00:00+01:00,DE-LU,161.36
2021-11-11T00:00:00+00:00,2021-11-11T01:00:00+01:00,FR,161.36
2021-11-11T00:00:00+00:00,2021-11-11T01:00:00+01:00,NL,161.36
2021-11-11T01:00:00+00:00,2021-11-11T02:00:00+01:00,AT,160.0
2021-11-11T01:00:00+00:00,2021-11-11T02:00:00+01:00,BE,160.0
2021-11-11T01:00:00+00:00,2021-11-11T02:00:00+01:00,CH,158.44
2021-11-11T01:00:00+00:00,2021-11-11T02:00:00+01:00,DE-LU,160.0
2021-11-11T01:00:00+00:00,2021-11-11T02:00:00+01:00,FR,160.0
2021-11-11T01:00:00+00:00,2021-11-11T02:00:00+01:00,NL,160.0
2021-11-11T02:00:00+00:00,2021-11-11T03:00:00+01:00,AT,152.5
2021-11-11T02:00:00+00:00,2021-11-11T03:00:00+01:00,BE,152.5
2021-11-11T02:00:00+00:00,2021-11-11T03:00:00+01:00,CH,153.24
2021-11-11T02:00:00+00:00,2021-11-11T03:00:00+01:00,DE-LU,152.5
2021-11-11T02:00:00+00:00,2021-11-11T03:00:00+01:00,FR,152.5
2021-11-11T02:00:00+00:00,2021-11-11T03:00:00+01:00,NL,152.5
2021-11-11T03:00:00+00:00,2021-11-11T04:00:00+01:00,AT,155.0
2021-11-11T03:00:00+00:00,2021-11-11T04:00:00+01:00,BE,155.0
2021-11-11T03:00:00+00:00,2021-11-11T04:00:00+01:00,CH,152.08
2021-11-11T03:00:00+00:00,2021-11-11T04:00:00+01:00,DE-LU,155.0
2021-11-11T03:00:00+00:00,2021-11-11T04:00:00+01:00,FR,155.0
2021-11-11T03:00:00+00:00,2021-11-11T04:00:00+01:00,NL,155.0
2021-11-11T04:00:00+00:00,2021-11-11T05:00:00+01:00,AT,160.09
2021-11-11T04:00:00+00:00,2021-11-11T05:00:00+01:00,BE,160.09
2021-11-11T04:00:00+00:00,2021-11-11T05:00:00+01:00,CH,160.26
2021-11-11T04:00:00+00:00,2021-11-11T05:00:00+01:00,DE-LU,160.09
2021-11-11T04:00:00+00:00,2021-11-11T05:00:00+01:00,FR,160.09
2021-11-11T04:00:00+00:00,2021-11-11T05:00:00+01:00,NL,160.09
2021-11-11T05:00:00+00:00,2021-11-11T06:00:00+01:00,AT,183.87
2021-11-11T05:00:00+00:00,2021-11-11T06:00:00+01:00,BE,164.05
2021-11-11T05:00:00+00:00,2021-11-11T06:00:00+01:00,CH,182.2
2021-11-11T05:00:00+00:00,2021-11-11T06:00:00+01:00,DE-LU,183.87
2021-11-11T05:00:00+00:00,2021-11-11T06:00:00+01:00,FR,170.96
2021-11-11T05:00:00+00:00,2021-11-11T06:00:00+01:00,NL,140.1
2021-11-11T06:00:00+00:00,2021-11-11T07:00:00+01:00,AT,214.0
2021-11-11T06:00:00+00:00,2021-11-11T07:00:00+01:00,BE,193.49
2021-11-11T06:00:00+00:00,2021-11-11T07:00:00+01:00,CH,206.84
2021-11-11T06:00:00+00:00,2021-11-11T07:00:00+01:00,DE-LU,214.0
2021-11-11T06:00:00+00:00,2021-11-11T07:00:00+01:00,FR,200.6
2021-11-11T06:00:00+00:00,2021-11-11T07:00:00+01:00,NL,163.0
2021-11-11T07:00:00+00:00,2021-11-11T08:00:00+01:00,AT,219.94
2021-11-11T07:00:00+00:00,2021-11-11T08:00:00+01:00,BE,219.94
2021-11-11T07:00:00+00:00,2021-11-11T08:00:00+01:00,CH,207.14
2021-11-11T07:00:00+00:00,2021-11-11T08:00:00+01:00,DE-LU,219.94
2021-11-11T07:00:00+00:00,2021-11-11T08:00:00+01:00,FR,219.94
2021-11-11T07:00:00+00:00,2021-11-11T08:00:00+01:00,NL,219.94
2021-11-11T08:00:00+00:00,2021-11-11T09:00:00+01:00,AT,215.95
2021-11-11T08:00:00+00:00,2021-11-11T09:00:00+01:00,BE,215.95
2021-11-11T08:00:00+00:00,2021-11-11T09:00:00+01:00,CH,202.73
2021-11-11T08:00:00+00:00,2021-11-11T09:00:00+01:00,DE-LU,215.95
2021-11-11T08:00:00+00:00,2021-11-11T09:00:00+01:00,FR,215.95
2021-11-11T08:00:00+00:00,2021-11-11T09:00:00+01:00,NL,215.95
2021-11-11T09:00:00+00:00,2021-11-11T10:00:00+01:00,AT,199.2
2021-11-11T09:00:00+00:00,2021-11-11T10:00:00+01:00,BE,199.2
2021-11-11T09:00:00+00:00,2021-11-11T10:00:00+01:00,CH,197.56
2021-11-11T09:00:00+00:00,2021-11-11T10:00:00+01:00,DE-LU,199.2
2021-11-11T09:00:00+00:00,2021-11-11T10:00:00+01:00,FR,199.2
2021-11-11T09:00:00+00:00,2021-11-11T10:00:00+01:00,NL,199.2
2021-11-11T10:00:00+00:00,2021-11-11T11:00:00+01:00,AT,191.6
2021-11-11T10:00:00+00:00,2021-11-11T11:00:00+01:00,BE,160.0
2021-11-11T10:00:00+00:00,2021-11-11T11:00:00+01:00,CH,195.08
2021-11-11T10:00:00+00:00,2021-11-11T11:00:00+01:00,DE-LU,168.8
2021-11-11T10:00:00+00:00,2021-11-11T11:00:00+01:00,FR,181.3
2021-11-11T10:00:00+00:00,2021-11-11T11:00:00+01:00,NL,161.5
2021-11-11T11:00:00+00:00,2021-11-11T12:00:00+01:00,AT,187.86
2021-11-11T11:00:00+00:00,2021-11-11T12:00:00+01:00,BE,147.85
2021-11-11T11:00:00+00:00,2021-11-11T12:00:00+01:00,CH,189.08
2021-11-11T11:00:00+00:00,2021-11-11T12:00:00+01:00,DE-LU,159.58
2021-11-11T11:00:00+00:00,2021-11-11T12:00:00+01:00,FR,176.26
2021-11-11T11:00:00+00:00,2021-11-11T12:00:00+01:00,NL,149.88
2021-11-11T12:00:00+00:00,2021-11-11T13:00:00+01:00,AT,186.26
2021-11-11T12:00:00+00:00,2021-11-11T13:00:00+01:00,BE,158.38
2021-11-11T12:00:00+00:00,2021-11-11T13:00:00+01:00,CH,190.65
2021-11-11T12:00:00+00:00,2021-11-11T13:00:00+01:00,DE-LU,167.04
2021-11-11T12:00:00+00:00,2021-11-11T13:00:00+01:00,FR,176.97
2021-11-11T12:00:00+00:00,2021-11-11T13:00:00+01:00,NL,158.38
2021-11-11T13:00:00+00:00,2021-11-11T14:00:00+01:00,AT,208.5
2021-11-11T13:00:00+00:00,2021-11-11T14:00:00+01:00,BE,163.78
2021-11-11T13:00:00+00:00,2021-11-11T14:00:00+01:00,CH,196.2
2021-11-11T13:00:00+00:00,2021-11-11T14:00:00+01:00,DE-LU,184.54
2021-11-11T13:00:00+00:00,2021-11-11T14:00:00+01:00,FR,173.57
2021-11-11T13:00:00+00:00,2021-11-11T14:00:00+01:00,NL,163.78
2021-11-11T14:00:00+00:00,2021-11-11T15:00:00+01:00,AT,224.92
2021-11-11T14:00:00+00:00,2021-11-11T15:00:00+01:00,BE,173.57
2021-11-11T14:00:00+00:00,2021-11-11T15:00:00+01:00,CH,201.16
2021-11-11T14:00:00+00:00,2021-11-11T15:00:00+01:00,DE-LU,201.37
2021-11-11T14:00:00+00:00,2021-11-11T15:00:00+01:00,FR,174.6
2021-11-11T14:00:00+00:00,2021-11-11T15:00:00+01:00,NL,160.0
2021-11-11T15:00:00+00:00,2021-11-11T16:00:00+01:00,AT,235.61
2021-11-11T15:00:00+00:00,2021-11-11T16:00:00+01:00,BE,200.65
2021-11-11T15:00:00+00:00,2021-11-11T16:00:00+01:00,CH,209.9
2021-11-11T15:00:00+00:00,2021-11-11T16:00:00+01:00,DE-LU,219.59
2021-11-11T15:00:00+00:00,2021-11-11T16:00:00+01:00,FR,188.99
2021-11-11T15:00:00+00:00,2021-11-11T16:00:00+01:00,NL,216.03
2021-11-11T16:00:00+00:00,2021-11-11T17:00:00+01:00,AT,241.1
2021-11-11T16:00:00+00:00,2021-11-11T17:00:00+01:00,BE,231.4
2021-11-11T16:00:00+00:00,2021-11-11T17:00:00+01:00,CH,240.03
2021-11-11T16:00:00+00:00,2021-11-11T17:00:00+01:00,DE-LU,240.02
2021-11-11T16:00:00+00:00,2021-11-11T17:00:00+01:00,FR,226.03
2021-11-11T16:00:00+00:00,2021-11-11T17:00:00+01:00,NL,238.37
2021-11-11T17:00:00+00:00,2021-11-11T18:00:00+01:00,AT,252.12
2021-11-11T17:00:00+00:00,2021-11-11T18:00:00+01:00,BE,252.12
2021-11-11T17:00:00+00:00,2021-11-11T18:00:00+01:00,CH,252.39
2021-11-11T17:00:00+00:00,2021-11-11T18:00:00+01:00,DE-LU,252.12
2021-11-11T17:00:00+00:00,2021-11-11T18:00:00+01:00,FR,252.12
2021-11-11T17:00:00+00:00,2021-11-11T18:00:00+01:00,NL,252.12
2021-11-11T18:00:00+00:00,2021-11-11T19:00:00+01:00,AT,232.09
2021-11-11T18:00:00+00:00,2021-11-11T19:00:00+01:00,BE,232.09
2021-11-11T18:00:00+00:00,2021-11-11T19:00:00+01:00,CH,232.75
2021-11-11T18:00:00+00:00,2021-11-11T19:00:00+01:00,DE-LU,232.09
2021-11-11T18:00:00+00:00,2021-11-11T19:00:00+01:00,FR,232.09
2021-11-11T18:00:00+00:00,2021-11-11T19:00:00+01:00,NL,232.09
2021-11-11T19:00:00+00:00,2021-11-11T20:00:00+01:00,AT,218.0
2021-11-11T19:00:00+00:00,2021-11-11T20:00:00+01:00,BE,218.0
2021-11-11T19:00:00+00:00,2021-11-11T20:00:00+01:00,CH,206.96
2021-11-11T19:00:00+00:00,2021-11-11T20:00:00+01:00,DE-LU,218.0
2021-11-11T19:00:00+00:00,2021-11-11T20:00:00+01:00,FR,218.0
2021-11-11T19:00:00+00:00,2021-11-11T20:00:00+01:00,NL,218.0
2021-11-11T20:00:00+00:00,2021-11-11T21:00:00+01:00,AT,201.0
2021-11-11T20:00:00+00:00,2021-11-11T21:00:00+01:00,BE,201.0
2021-11-11T20:00:00+00:00,2021-11-11T21:00:00+01:00,CH,188.26
2021-11-11T20:00:00+00:00,2021-11-11T21:00:00+01:00,DE-LU,201.0
2021-11-11T20:00:00+00:00,2021-11-11T21:00:00+01:00,FR,201.0
2021-11-11T20:00:00+00:00,2021-11-11T21:00:00+01:00,NL,201.0
2021-11-11T21:00:00+00:00,2021-11-11T22:00:00+01:00,AT,180.01
2021-11-11T21:00:00+00:00,2021-11-11T22:00:00+01:00,BE,180.01
2021-11-11T21:00:00+00:00,2021-11-11T22:00:00+01:00,CH,180.42
2021-11-11T21:00:00+00:00,2021-11-11T22:00:00+01:00,DE-LU,180.01
2021-11-11T21:00:00+00:00,2021-11-11T22:00:00+01:00,FR,180.01
2021-11-11T21:00:00+00:00,2021-11-11T22:00:00+01:00,NL,180.01
2021-11-11T22:00:00+00:00,2021-11-11T23:00:00+01:00,AT,164.79
2021-11-11T22:00:00+00:00,2021-11-11T23:00:00+01:00,BE,149.41
2021-11-11T22:00:00+00:00,2021-11-11T23:00:00+01:00,CH,168.74
2021-11-11T22:00:00+00:00,2021-11-11T23:00:00+01:00,DE-LU,156.14
2021-11-11T22:00:00+00:00,2021-11-11T23:00:00+01:00,FR,164.79
2021-11-11T22:00:00+00:00,2021-11-11T23:00:00+01:00,NL,150.86
2021-11-11T23:00:00+00:00,2021-11-12T00:00:00+01:00,AT,167.72
2021-11-11T23:00:00+00:00,2021-11-12T00:00:00+01:00,BE,167.72
2021-11-11T23:00:00+00:00,2021-11-12T00:00:00+01:00,CH,162.38
2021-11-11T23:00:00+00:00,2021-11-12T00:00:00+01:00,DE-LU,167.72
2021-11-11T23:00:00+00:00,2021-11-12T00:00:00+01:00,FR,167.72
2021-11-11T23:00:00+00:00,2021-11-12T00:00:00+01:00,NL,167.72
2021-11-12T00:00:00+00:00,2021-11-12T01:00:00+01:00,AT,164.25
2021-11-12T00:00:00+00:00,2021-11-12T01:00:00+01:00,BE,164.25
2021-11-12T00:00:00+00:00,2021-11-12T01:00:00+01:00,CH,157.56
2021-11-12T00:00:00+00:00,2021-11-12T01:00:00+01:00,DE-LU,164.25
2021-11-12T00:00:00+00:00,2021-11-12T01:00:00+01:00,FR,164.25
2021-11-12T00:00:00+00:00,2021-11-12T01:00:00+01:00,NL,164.25
2021-11-12T01:00:00+00:00,2021-11-12T02:00:00+01:00,AT,162.16
2021-11-12T01:00:00+00:00,2021-11-12T02:00:00+01:00,BE,162.16
2021-11-12T01:00:00+00:00,2021-11-12T02:00:00+01:00,CH,160.16
2021-11-12T01:00:00+00:00,2021-11-12T02:00:00+01:00,DE-LU,162.16
2021-11-12T01:00:00+00:00,2021-11-12T02:00:00+01:00,FR,162.16
2021-11-12T01:00:00+00:00,2021-11-12T02:00:00+01:00,NL,162.16
2021-11-12T02:00:00+00:00,2021-11-12T03:00:00+01:00,AT,153.0
2021-11-12T02:00:00+00:00,2021-11-12T03:00:00+01:00,BE,153.0
2021-11-12T02:00:00+00:00,2021-11-12T03:00:00+01:00,CH,155.87
2021-11-12T02:00:00+00:00,2021-11-12T03:00:00+01:00,DE-LU,153.0
2021-11-12T02:00:00+00:00,2021-11-12T03:00:00+01:00,FR,153.0
2021-11-12T02:00:00+00:00,2021-11-12T03:00:00+01:00,NL,153.0
2021-11-12T03:00:00+00:00,2021-11-12T04:00:00+01:00,AT,160.57
2021-11-12T03:00:00+00:00,2021-11-12T04:00:00+01:00,BE,147.66
2021-11-12T03:00:00+00:00,2021-11-12T04:00:00+01:00,CH,159.13
2021-11-12T03:00:00+00:00,2021-11-12T04:00:00+01:00,DE-LU,155.02
2021-11-12T03:00:00+00:00,2021-11-12T04:00:00+01:00,FR,159.87
2021-11-12T03:00:00+00:00,2021-11-12T04:00:00+01:00,NL,145.28
2021-11-12T04:00:00+00:00,2021-11-12T05:00:00+01:00,AT,166.92
2021-11-12T04:00:00+00:00,2021-11-12T05:00:00+01:00,BE,141.48
2021-11-12T04:00:00+00:00,2021-11-12T05:00:00+01:00,CH,165.35
2021-11-12T04:00:00+00:00,2021-11-12T05:00:00+01:00,DE-LU,155.99
2021-11-12T04:00:00+00:00,2021-11-12T05:00:00+01:00,FR,165.5
2021-11-12T04:00:00+00:00,2021-11-12T05:00:00+01:00,NL,136.68
2021-11-12T05:00:00+00:00,2021-11-12T06:00:00+01:00,AT,207.09
2021-11-12T05:00:00+00:00,2021-11-12T06:00:00+01:00,BE,174.0
2021-11-12T05:00:00+00:00,2021-11-12T06:00:00+01:00,CH,191.59
2021-11-12T05:00:00+00:00,2021-11-12T06:00:00+01:00,DE-LU,180.59
2021-11-12T05:00:00+00:00,2021-11-12T06:00:00+01:00,FR,185.36
2021-11-12T05:00:00+00:00,2021-11-12T06:00:00+01:00,NL,174.0
2021-11-12T06:00:00+00:00,2021-11-12T07:00:00+01:00,AT,216.11
2021-11-12T06:00:00+00:00,2021-11-12T07:00:00+01:00,BE,214.21
2021-11-12T06:00:00+00:00,2021-11-12T07:00:00+01:00,CH,212.53
2021-11-12T06:00:00+00:00,2021-11-12T07:00:00+01:00,DE-LU,212.86
2021-11-12T06:00:00+00:00,2021-11-12T07:00:00+01:00,FR,214.19
2021-11-12T06:00:00+00:00,2021-11-12T07:00:00+01:00,NL,208.0
2021-11-12T07:00:00+00:00,2021-11-12T08:00:00+01:00,AT,236.83
2021-11-12T07:00:00+00:00,2021-11-12T08:00:00+01:00,BE,207.28
2021-11-12T07:00:00+00:00,2021-11-12T08:00:00+01:00,CH,219.45
2021-11-12T07:00:00+00:00,2021-11-12T08:00:00+01:00,DE-LU,214.77
2021-11-12T07:00:00+00:00,2021-11-12T08:00:00+01:00,FR,224.31
2021-11-12T07:00:00+00:00,2021-11-12T08:00:00+01:00,NL,206.76
2021-11-12T08:00:00+00:00,2021-11-12T09:00:00+01:00,AT,224.94
2021-11-12T08:00:00+00:00,2021-11-12T09:00:00+01:00,BE,200.6
2021-11-12T08:00:00+00:00,2021-11-12T09:00:00+01:00,CH,210.97
2021-11-12T08:00:00+00:00,2021-11-12T09:00:00+01:00,DE-LU,207.67
2021-11-12T08:00:00+00:00,2021-11-12T09:00:00+01:00,FR,216.12
2021-11-12T08:00:00+00:00,2021-11-12T09:00:00+01:00,NL,200.6
2021-11-12T09:00:00+00:00,2021-11-12T10:00:00+01:00,AT,214.97
2021-11-12T09:00:00+00:00,2021-11-12T10:00:00+01:00,BE,182.0
2021-11-12T09:00:00+00:00,2021-11-12T10:00:00+01:00,CH,198.93
2021-11-12T09:00:00+00:00,2021-11-12T10:00:00+01:00,DE-LU,191.61
2021-11-12T09:00:00+00:00,2021-11-12T10:00:00+01:00,FR,204.61
2021-11-12T09:00:00+00:00,2021-11-12T10:00:00+01:00,NL,182.0
2021-11-12T10:00:00+00:00,2021-11-12T11:00:00+01:00,AT,211.97
2021-11-12T10:00:00+00:00,2021-11-12T11:00:00+01:00,BE,166.72
2021-11-12T10:00:00+00:00,2021-11-12T11:00:00+01:00,CH,194.66
2021-11-12T10:00:00+00:00,2021-11-12T11:00:00+01:00,DE-LU,179.94
2021-11-12T10:00:00+00:00,2021-11-12T11:00:00+01:00,FR,196.54
2021-11-12T10:00:00+00:00,2021-11-12T11:00:00+01:00,NL,165.61
2021-11-12T11:00:00+00:00,2021-11-12T12:00:00+01:00,AT,208.97
2021-11-12T11:00:00+00:00,2021-11-12T12:00:00+01:00,BE,155.43
2021-11-12T11:00:00+00:00,2021-11-12T12:00:00+01:00,CH,193.3
2021-11-12T11:00:00+00:00,2021-11-12T12:00:00+01:00,DE-LU,164.69
2021-11-12T11:00:00+00:00,2021-11-12T12:00:00+01:00,FR,191.54
2021-11-12T11:00:00+00:00,2021-11-12T12:00:00+01:00,NL,155.43
2021-11-12T12:00:00+00:00,2021-11-12T13:00:00+01:00,AT,202.0
2021-11-12T12:00:00+00:00,2021-11-12T13:00:00+01:00,BE,146.86
2021-11-12T12:00:00+00:00,2021-11-12T13:00:00+01:00,CH,194.16
2021-11-12T12:00:00+00:00,2021-11-12T13:00:00+01:00,DE-LU,156.81
2021-11-12T12:00:00+00:00,2021-11-12T13:00:00+01:00,FR,185.53
2021-11-12T12:00:00+00:00,2021-11-12T13:00:00+01:00,NL,146.86
2021-11-12T13:00:00+00:00,2021-11-12T14:00:00+01:00,AT,208.2
2021-11-12T13:00:00+00:00,2021-11-12T14:00:00+01:00,BE,142.0
2021-11-12T13:00:00+00:00,2021-11-12T14:00:00+01:00,CH,208.05
2021-11-12T13:00:00+00:00,2021-11-12T14:00:00+01:00,DE-LU,156.55
2021-11-12T13:00:00+00:00,2021-11-12T14:00:00+01:00,FR,184.86
2021-11-12T13:00:00+00:00,2021-11-12T14:00:00+01:00,NL,142.0
2021-11-12T14:00:00+00:00,2021-11-12T15:00:00+01:00,AT,211.91
2021-11-12T14:00:00+00:00,2021-11-12T15:00:00+01:00,BE,160.35
2021-11-12T14:00:00+00:00,2021-11-12T15:00:00+01:00,CH,208.27
2021-11-12T14:00:00+00:00,2021-11-12T15:00:00+01:00,DE-LU,179.99
