source,lei,company_name,filing_id,country,filing_period_end,filing_published,concept,metric,value,unit,period_start,period_end,source_json_url
esef_filings_xbrl_org,2138002P5RNKC5W2JZ46,TESCO PLC,2138002P5RNKC5W2JZ46-2022-02-26-ESEF-GB-0,GB,2022-02-26,2022-05-17,ifrs-full:NoncurrentAssets,noncurrent_assets,37162000000,GBP,,2022-02-26,https://filings.xbrl.org/2138002P5RNKC5W2JZ46/2022-02-26/ESEF/GB/0/2138002P5RNKC5W2JZ46-2022-02-26-T01.json
esef_filings_xbrl_org,2138002P5RNKC5W2JZ46,TESCO PLC,2138002P5RNKC5W2JZ46-2022-02-26-ESEF-GB-0,GB,2022-02-26,2022-05-17,ifrs-full:NoncurrentLiabilities,noncurrent_liabilities,21122000000,GBP,,2020-02-29,https://filings.xbrl.org/2138002P5RNKC5W2JZ46/2022-02-26/ESEF/GB/0/2138002P5RNKC5W2JZ46-2022-02-26-T01.json
esef_filings_xbrl_org,2138002P5RNKC5W2JZ46,TESCO PLC,2138002P5RNKC5W2JZ46-2022-02-26-ESEF-GB-0,GB,2022-02-26,2022-05-17,ifrs-full:NoncurrentLiabilities,noncurrent_liabilities,17456000000,GBP,,2021-02-27,https://filings.xbrl.org/2138002P5RNKC5W2JZ46/2022-02-26/ESEF/GB/0/2138002P5RNKC5W2JZ46-2022-02-26-T01.json
esef_filings_xbrl_org,2138002P5RNKC5W2JZ46,TESCO PLC,2138002P5RNKC5W2JZ46-2022-02-26-ESEF-GB-0,GB,2022-02-26,2022-05-17,ifrs-full:NoncurrentLiabilities,noncurrent_liabilities,17568000000,GBP,,2022-02-26,https://filings.xbrl.org/2138002P5RNKC5W2JZ46/2022-02-26/ESEF/GB/0/2138002P5RNKC5W2JZ46-2022-02-26-T01.json
esef_filings_xbrl_org,2138002P5RNKC5W2JZ46,TESCO PLC,2138002P5RNKC5W2JZ46-2022-02-26-ESEF-GB-0,GB,2022-02-26,2022-05-17,ifrs-full:ProfitLoss,net_income,5958000000,GBP,2020-03-01,2021-02-27,https://filings.xbrl.org/2138002P5RNKC5W2JZ46/2022-02-26/ESEF/GB/0/2138002P5RNKC5W2JZ46-2022-02-26-T01.json
esef_filings_xbrl_org,2138002P5RNKC5W2JZ46,TESCO PLC,2138002P5RNKC5W2JZ46-2022-02-26-ESEF-GB-0,GB,2022-02-26,2022-05-17,ifrs-full:ProfitLoss,net_income,1483000000,GBP,2021-02-28,2022-02-26,https://filings.xbrl.org/2138002P5RNKC5W2JZ46/2022-02-26/ESEF/GB/0/2138002P5RNKC5W2JZ46-2022-02-26-T01.json
esef_filings_xbrl_org,2138002P5RNKC5W2JZ46,TESCO PLC,2138002P5RNKC5W2JZ46-2022-02-26-ESEF-GB-0,GB,2022-02-26,2022-05-17,ifrs-full:ProfitLossAttributableToOwnersOfParent,net_income_owners,5954000000,GBP,2020-03-01,2021-02-27,https://filings.xbrl.org/2138002P5RNKC5W2JZ46/2022-02-26/ESEF/GB/0/2138002P5RNKC5W2JZ46-2022-02-26-T01.json
esef_filings_xbrl_org,2138002P5RNKC5W2JZ46,TESCO PLC,2138002P5RNKC5W2JZ46-2022-02-26-ESEF-GB-0,GB,2022-02-26,2022-05-17,ifrs-full:ProfitLossAttributableToOwnersOfParent,net_income_owners,1481000000,GBP,2021-02-28,2022-02-26,https://filings.xbrl.org/2138002P5RNKC5W2JZ46/2022-02-26/ESEF/GB/0/2138002P5RNKC5W2JZ46-2022-02-26-T01.json
esef_filings_xbrl_org,2138002P5RNKC5W2JZ46,TESCO PLC,2138002P5RNKC5W2JZ46-2022-02-26-ESEF-GB-0,GB,2022-02-26,2022-05-17,ifrs-full:ProfitLossFromOperatingActivities,operating_income,1547000000,GBP,2020-03-01,2021-02-27,https://filings.xbrl.org/2138002P5RNKC5W2JZ46/2022-02-26/ESEF/GB/0/2138002P5RNKC5W2JZ46-2022-02-26-T01.json
esef_filings_xbrl_org,2138002P5RNKC5W2JZ46,TESCO PLC,2138002P5RNKC5W2JZ46-2022-02-26-ESEF-GB-0,GB,2022-02-26,2022-05-17,ifrs-full:ProfitLossFromOperatingActivities,operating_income,2560000000,GBP,2021-02-28,2022-02-26,https://filings.xbrl.org/2138002P5RNKC5W2JZ46/2022-02-26/ESEF/GB/0/2138002P5RNKC5W2JZ46-2022-02-26-T01.json
esef_filings_xbrl_org,2138002P5RNKC5W2JZ46,TESCO PLC,2138002P5RNKC5W2JZ46-2022-02-26-ESEF-GB-0,GB,2022-02-26,2022-05-17,ifrs-full:Revenue,revenue,57887000000,GBP,2020-03-01,2021-02-27,https://filings.xbrl.org/2138002P5RNKC5W2JZ46/2022-02-26/ESEF/GB/0/2138002P5RNKC5W2JZ46-2022-02-26-T01.json
esef_filings_xbrl_org,2138002P5RNKC5W2JZ46,TESCO PLC,2138002P5RNKC5W2JZ46-2022-02-26-ESEF-GB-0,GB,2022-02-26,2022-05-17,ifrs-full:Revenue,revenue,61344000000,GBP,2021-02-28,2022-02-26,https://filings.xbrl.org/2138002P5RNKC5W2JZ46/2022-02-26/ESEF/GB/0/2138002P5RNKC5W2JZ46-2022-02-26-T01.json
esef_filings_xbrl_org,2138004JBXWWJKIURC57,PEARSON PLC,2138004JBXWWJKIURC57-2021-12-31-ESEF-GB-0,GB,2021-12-31,2022-04-14,ifrs-full:Assets,total_assets,7451000000,GBP,,2020-12-31,https://filings.xbrl.org/2138004JBXWWJKIURC57/2021-12-31/ESEF/GB/0/2138004JBXWWJKIURC57-2021-12-31-T01.json
esef_filings_xbrl_org,2138004JBXWWJKIURC57,PEARSON PLC,2138004JBXWWJKIURC57-2021-12-31-ESEF-GB-0,GB,2021-12-31,2022-04-14,ifrs-full:Assets,total_assets,7343000000,GBP,,2021-12-31,https://filings.xbrl.org/2138004JBXWWJKIURC57/2021-12-31/ESEF/GB/0/2138004JBXWWJKIURC57-2021-12-31-T01.json
